Bore.ID,Easting,Northing,Latitude.x,Longitude.x,Date,SWL,Drilled.Depth..m.,Elevation..m.,Slope..degree.,Wetness.index,MRVBF,Lithology,Mrainfall.mm.,Salinity,Longitude.y,Latitude.y,Completed Depth
GW400547,595262,6173551,-34.5754,148.0386,1/08/1998,0.53,6.59,367,0.981636,6.7416902,3,Qa,69.6,NA,148.0386,34.5754,6.59
GW400547,595262,6173551,-34.5754,148.0386,1/08/1998,0.53,6.59,367,0.981636,6.7416902,3,Qa,69.6,NA,148.0386,34.5754,6.59
GW400547,595262,6173551,-34.5754,148.0386,10/10/2002,0.52,6.59,367,0.981636,6.7416902,3,Qa,1.2,NA,148.0386,34.5754,6.59
GW400547,595262,6173551,-34.5754,148.0386,10/10/2002,0.52,6.59,367,0.981636,6.7416902,3,Qa,1.2,NA,148.0386,34.5754,6.59
GW400547,595262,6173551,-34.5754,148.0386,1/06/1998,0.43,6.59,367,0.981636,6.7416902,3,Qa,126,NA,148.0386,34.5754,6.59
GW400547,595262,6173551,-34.5754,148.0386,1/06/1998,0.43,6.59,367,0.981636,6.7416902,3,Qa,126,NA,148.0386,34.5754,6.59
GW400547,595262,6173551,-34.5754,148.0386,1/05/1998,0.49,6.59,367,0.981636,6.7416902,3,Qa,24.1,NA,148.0386,34.5754,6.59
GW400547,595262,6173551,-34.5754,148.0386,1/05/1998,0.49,6.59,367,0.981636,6.7416902,3,Qa,24.1,NA,148.0386,34.5754,6.59
GW400547,595262,6173551,-34.5754,148.0386,1/04/1998,0.6,6.59,367,0.981636,6.7416902,3,Qa,67.6,NA,148.0386,34.5754,6.59
GW400547,595262,6173551,-34.5754,148.0386,1/04/1998,0.6,6.59,367,0.981636,6.7416902,3,Qa,67.6,NA,148.0386,34.5754,6.59
GW400547,595262,6173551,-34.5754,148.0386,1/02/1999,0.51,6.59,367,0.981636,6.7416902,3,Qa,10,NA,148.0386,34.5754,6.59
GW400547,595262,6173551,-34.5754,148.0386,1/02/1999,0.51,6.59,367,0.981636,6.7416902,3,Qa,10,NA,148.0386,34.5754,6.59
GW400547,595262,6173551,-34.5754,148.0386,1/01/1999,0.55,6.59,367,0.981636,6.7416902,3,Qa,99.1,NA,148.0386,34.5754,6.59
GW400547,595262,6173551,-34.5754,148.0386,1/01/1999,0.55,6.59,367,0.981636,6.7416902,3,Qa,99.1,NA,148.0386,34.5754,6.59
GW400547,595262,6173551,-34.5754,148.0386,1/09/1998,0.51,6.59,367,0.981636,6.7416902,3,Qa,86,NA,148.0386,34.5754,6.59
GW400547,595262,6173551,-34.5754,148.0386,1/09/1998,0.51,6.59,367,0.981636,6.7416902,3,Qa,86,NA,148.0386,34.5754,6.59
GW400548,595812,6174131,-34.5701,148.0445,1/08/1998,-1.36,15.5,375,2.1419599,6.0564599,0,Qa,73.4,NA,148.0445,34.5701,13.53
GW400548,595812,6174131,-34.5701,148.0445,1/12/1998,-1.9,15.5,375,2.1419599,6.0564599,0,Qa,14.7,NA,148.0445,34.5701,13.53
GW400548,595812,6174131,-34.5701,148.0445,10/10/2002,0.08,15.5,375,2.1419599,6.0564599,0,Qa,1.2,NA,148.0445,34.5701,13.53
GW400548,595812,6174131,-34.5701,148.0445,1/11/1998,-2.3,15.5,375,2.1419599,6.0564599,0,Qa,62.7,NA,148.0445,34.5701,13.53
GW400548,595812,6174131,-34.5701,148.0445,1/10/1998,-2.1,15.5,375,2.1419599,6.0564599,0,Qa,62.5,NA,148.0445,34.5701,13.53
GW400548,595812,6174131,-34.5701,148.0445,1/09/1998,-1.6,15.5,375,2.1419599,6.0564599,0,Qa,84.1,NA,148.0445,34.5701,13.53
GW400548,595812,6174131,-34.5701,148.0445,1/07/1998,-0.52,15.5,375,2.1419599,6.0564599,0,Qa,106.9,NA,148.0445,34.5701,13.53
GW400548,595812,6174131,-34.5701,148.0445,1/06/1998,-0.41,15.5,375,2.1419599,6.0564599,0,Qa,129.1,NA,148.0445,34.5701,13.53
GW400548,595812,6174131,-34.5701,148.0445,1/05/1998,-0.1,15.5,375,2.1419599,6.0564599,0,Qa,24.3,NA,148.0445,34.5701,13.53
GW400548,595812,6174131,-34.5701,148.0445,1/04/1998,-0.25,15.5,375,2.1419599,6.0564599,0,Qa,72.3,NA,148.0445,34.5701,13.53
GW400548,595812,6174131,-34.5701,148.0445,1/01/1999,-1.7,15.5,375,2.1419599,6.0564599,0,Qa,95.3,NA,148.0445,34.5701,13.53
GW400548,595812,6174131,-34.5701,148.0445,1/02/1999,-1.52,15.5,375,2.1419599,6.0564599,0,Qa,9.1,NA,148.0445,34.5701,13.53
GW400549,595613,6174463,-34.5671,148.0423,1/05/1998,-0.21,13,376,1.85455,6.3494,3,Sbs,24.3,NA,148.0423,34.5671,12.44
GW400549,595613,6174463,-34.5671,148.0423,1/12/1998,-2.59,13,376,1.85455,6.3494,3,Sbs,14.7,NA,148.0423,34.5671,12.44
GW400549,595613,6174463,-34.5671,148.0423,1/11/1998,-2.7,13,376,1.85455,6.3494,3,Sbs,62.7,NA,148.0423,34.5671,12.44
GW400549,595613,6174463,-34.5671,148.0423,1/10/1998,-2.9,13,376,1.85455,6.3494,3,Sbs,62.5,NA,148.0423,34.5671,12.44
GW400549,595613,6174463,-34.5671,148.0423,10/10/2002,0.1,13,376,1.85455,6.3494,3,Sbs,1.2,NA,148.0423,34.5671,12.44
GW400549,595613,6174463,-34.5671,148.0423,1/09/1998,-2.9,13,376,1.85455,6.3494,3,Sbs,84.1,NA,148.0423,34.5671,12.44
GW400549,595613,6174463,-34.5671,148.0423,1/06/1998,-1.25,13,376,1.85455,6.3494,3,Sbs,129.1,NA,148.0423,34.5671,12.44
GW400549,595613,6174463,-34.5671,148.0423,1/04/1998,-0.15,13,376,1.85455,6.3494,3,Sbs,72.3,NA,148.0423,34.5671,12.44
GW400549,595613,6174463,-34.5671,148.0423,1/02/1999,-2.9,13,376,1.85455,6.3494,3,Sbs,9.1,NA,148.0423,34.5671,12.44
GW400549,595613,6174463,-34.5671,148.0423,1/01/1999,-2.9,13,376,1.85455,6.3494,3,Sbs,95.3,NA,148.0423,34.5671,12.44
GW400549,595613,6174463,-34.5671,148.0423,1/07/1998,-1.8,13,376,1.85455,6.3494,3,Sbs,106.9,NA,148.0423,34.5671,12.44
GW400549,595613,6174463,-34.5671,148.0423,1/08/1998,-2.7,13,376,1.85455,6.3494,3,Sbs,73.4,NA,148.0423,34.5671,12.44
GW400550,595537,6174223,-34.5693,148.0415,1/07/1998,-1.9,17,370,0.929375,6.8752599,3,Sbs,106.9,NA,148.0415,34.5693,15.4
GW400550,595537,6174223,-34.5693,148.0415,10/10/2002,-0.6,17,370,0.929375,6.8752599,3,Sbs,1.2,NA,148.0415,34.5693,15.4
GW400550,595537,6174223,-34.5693,148.0415,1/12/1998,-1.82,17,370,0.929375,6.8752599,3,Sbs,14.7,NA,148.0415,34.5693,15.4
GW400550,595537,6174223,-34.5693,148.0415,1/11/1998,-1.95,17,370,0.929375,6.8752599,3,Sbs,62.7,NA,148.0415,34.5693,15.4
GW400550,595537,6174223,-34.5693,148.0415,1/10/1998,-2.3,17,370,0.929375,6.8752599,3,Sbs,62.5,NA,148.0415,34.5693,15.4
GW400550,595537,6174223,-34.5693,148.0415,1/08/1998,-2.21,17,370,0.929375,6.8752599,3,Sbs,73.4,NA,148.0415,34.5693,15.4
GW400550,595537,6174223,-34.5693,148.0415,1/06/1998,-1.52,17,370,0.929375,6.8752599,3,Sbs,129.1,NA,148.0415,34.5693,15.4
GW400550,595537,6174223,-34.5693,148.0415,1/05/1998,-0.74,17,370,0.929375,6.8752599,3,Sbs,24.3,NA,148.0415,34.5693,15.4
GW400550,595537,6174223,-34.5693,148.0415,1/04/1998,-0.31,17,370,0.929375,6.8752599,3,Sbs,72.3,NA,148.0415,34.5693,15.4
GW400550,595537,6174223,-34.5693,148.0415,1/02/1999,-1.76,17,370,0.929375,6.8752599,3,Sbs,9.1,NA,148.0415,34.5693,15.4
GW400550,595537,6174223,-34.5693,148.0415,1/01/1999,-1.74,17,370,0.929375,6.8752599,3,Sbs,95.3,NA,148.0415,34.5693,15.4
GW400550,595537,6174223,-34.5693,148.0415,1/09/1998,-2.21,17,370,0.929375,6.8752599,3,Sbs,84.1,NA,148.0415,34.5693,15.4
GW400551,595384,6174190,-34.5696,148.0398,1/02/1999,2.25,4,371,2.00491,5.8783998,1,Sbs,9.1,NA,148.0398,34.5696,4.05
GW400551,595384,6174190,-34.5696,148.0398,1/08/1998,0.83,4,371,2.00491,5.8783998,1,Sbs,73.4,NA,148.0398,34.5696,4.05
GW400551,595384,6174190,-34.5696,148.0398,1/12/1998,1.64,4,371,2.00491,5.8783998,1,Sbs,14.7,NA,148.0398,34.5696,4.05
GW400551,595384,6174190,-34.5696,148.0398,1/11/1998,1.56,4,371,2.00491,5.8783998,1,Sbs,62.7,NA,148.0398,34.5696,4.05
GW400551,595384,6174190,-34.5696,148.0398,1/10/1998,1.45,4,371,2.00491,5.8783998,1,Sbs,62.5,NA,148.0398,34.5696,4.05
GW400551,595384,6174190,-34.5696,148.0398,1/09/1998,1.43,4,371,2.00491,5.8783998,1,Sbs,84.1,NA,148.0398,34.5696,4.05
GW400551,595384,6174190,-34.5696,148.0398,1/06/1998,1.1,4,371,2.00491,5.8783998,1,Sbs,129.1,NA,148.0398,34.5696,4.05
GW400551,595384,6174190,-34.5696,148.0398,1/04/1998,2.19,4,371,2.00491,5.8783998,1,Sbs,72.3,NA,148.0398,34.5696,4.05
GW400551,595384,6174190,-34.5696,148.0398,10/10/2002,1.7,4,371,2.00491,5.8783998,1,Sbs,1.2,NA,148.0398,34.5696,4.05
GW400551,595384,6174190,-34.5696,148.0398,1/01/1999,2,4,371,2.00491,5.8783998,1,Sbs,95.3,NA,148.0398,34.5696,4.05
GW400551,595384,6174190,-34.5696,148.0398,1/07/1998,0.61,4,371,2.00491,5.8783998,1,Sbs,106.9,NA,148.0398,34.5696,4.05
GW400551,595384,6174190,-34.5696,148.0398,1/05/1998,2.2,4,371,2.00491,5.8783998,1,Sbs,24.3,NA,148.0398,34.5696,4.05
GW400565,587147,6158506,-34.7118,147.9517,13/09/1998,0.23,5,362,1.07636,6.3724098,3,Qr/Sfv,97.5,NA,147.9517,34.7118,4.95
GW400565,587147,6158506,-34.7118,147.9517,9/04/1998,1.33,5,362,1.07636,6.3724098,3,Qr/Sfv,58.1,NA,147.9517,34.7118,4.95
GW400565,587147,6158506,-34.7118,147.9517,9/05/1998,1,5,362,1.07636,6.3724098,3,Qr/Sfv,20.4,NA,147.9517,34.7118,4.95
GW400565,587147,6158506,-34.7118,147.9517,9/05/1999,0.77,5,362,1.07636,6.3724098,3,Qr/Sfv,45.8,NA,147.9517,34.7118,4.95
GW400565,587147,6158506,-34.7118,147.9517,10/01/1999,0.7,5,362,1.07636,6.3724098,3,Qr/Sfv,97.6,NA,147.9517,34.7118,4.95
GW400565,587147,6158506,-34.7118,147.9517,10/06/1999,0.45,5,362,1.07636,6.3724098,3,Qr/Sfv,58.8,NA,147.9517,34.7118,4.95
GW400565,587147,6158506,-34.7118,147.9517,12/08/1999,0.35,5,362,1.07636,6.3724098,3,Qr/Sfv,64.9,NA,147.9517,34.7118,4.95
GW400565,587147,6158506,-34.7118,147.9517,12/12/1999,0.77,5,362,1.07636,6.3724098,3,Qr/Sfv,136.9,NA,147.9517,34.7118,4.95
GW400565,587147,6158506,-34.7118,147.9517,8/10/1999,0.49,5,362,1.07636,6.3724098,3,Qr/Sfv,140.7,NA,147.9517,34.7118,4.95
GW400565,587147,6158506,-34.7118,147.9517,11/10/1998,0.29,5,362,1.07636,6.3724098,3,Qr/Sfv,50.3,NA,147.9517,34.7118,4.95
GW400565,587147,6158506,-34.7118,147.9517,2/08/1998,0.49,5,362,1.07636,6.3724098,3,Qr/Sfv,68.5,NA,147.9517,34.7118,4.95
GW400565,587147,6158506,-34.7118,147.9517,7/11/1998,0.6,5,362,1.07636,6.3724098,3,Qr/Sfv,58.2,NA,147.9517,34.7118,4.95
GW400565,587147,6158506,-34.7118,147.9517,7/09/1999,0.26,5,362,1.07636,6.3724098,3,Qr/Sfv,44.7,NA,147.9517,34.7118,4.95
GW400565,587147,6158506,-34.7118,147.9517,5/12/1998,0.8,5,362,1.07636,6.3724098,3,Qr/Sfv,10.8,NA,147.9517,34.7118,4.95
GW400565,587147,6158506,-34.7118,147.9517,5/07/1998,0.7,5,362,1.07636,6.3724098,3,Qr/Sfv,76.7,NA,147.9517,34.7118,4.95
GW400565,587147,6158506,-34.7118,147.9517,5/04/1999,0.41,5,362,1.07636,6.3724098,3,Qr/Sfv,57.2,NA,147.9517,34.7118,4.95
GW400565,587147,6158506,-34.7118,147.9517,5/02/1999,0.83,5,362,1.07636,6.3724098,3,Qr/Sfv,10.9,NA,147.9517,34.7118,4.95
GW400565,587147,6158506,-34.7118,147.9517,4/07/1999,0.45,5,362,1.07636,6.3724098,3,Qr/Sfv,27.1,NA,147.9517,34.7118,4.95
GW400565,587147,6158506,-34.7118,147.9517,4/06/1998,1.13,5,362,1.07636,6.3724098,3,Qr/Sfv,118.3,NA,147.9517,34.7118,4.95
GW400565,587147,6158506,-34.7118,147.9517,7/11/1999,0.6,5,362,1.07636,6.3724098,3,Qr/Sfv,49.3,NA,147.9517,34.7118,4.95
GW400565,587147,6158506,-34.7118,147.9517,4/03/1999,0.9,5,362,1.07636,6.3724098,3,Qr/Sfv,105.7,NA,147.9517,34.7118,4.95
GW400566,587084,6158183,-34.7147,147.951,8/05/1999,1.58,4,366,1.75985,6.0250802,2,Qr/Sfv,45.8,NA,147.951,34.7147,4
GW400566,587084,6158183,-34.7147,147.951,8/05/1999,1.58,4,366,1.75985,6.0250802,2,Qr/Sfv,45.8,NA,147.951,34.7147,4
GW400566,587084,6158183,-34.7147,147.951,13/09/1998,0.76,4,366,1.75985,6.0250802,2,Qr/Sfv,97.5,NA,147.951,34.7147,4
GW400566,587084,6158183,-34.7147,147.951,13/09/1998,0.76,4,366,1.75985,6.0250802,2,Qr/Sfv,97.5,NA,147.951,34.7147,4
GW400566,587084,6158183,-34.7147,147.951,9/04/1998,2.25,4,366,1.75985,6.0250802,2,Qr/Sfv,58.1,NA,147.951,34.7147,4
GW400566,587084,6158183,-34.7147,147.951,9/04/1998,2.25,4,366,1.75985,6.0250802,2,Qr/Sfv,58.1,NA,147.951,34.7147,4
GW400566,587084,6158183,-34.7147,147.951,9/05/1998,2.38,4,366,1.75985,6.0250802,2,Qr/Sfv,20.4,NA,147.951,34.7147,4
GW400566,587084,6158183,-34.7147,147.951,9/05/1998,2.38,4,366,1.75985,6.0250802,2,Qr/Sfv,20.4,NA,147.951,34.7147,4
GW400566,587084,6158183,-34.7147,147.951,10/01/1999,1.52,4,366,1.75985,6.0250802,2,Qr/Sfv,97.6,NA,147.951,34.7147,4
GW400566,587084,6158183,-34.7147,147.951,10/01/1999,1.52,4,366,1.75985,6.0250802,2,Qr/Sfv,97.6,NA,147.951,34.7147,4
GW400566,587084,6158183,-34.7147,147.951,10/06/1999,0.78,4,366,1.75985,6.0250802,2,Qr/Sfv,58.8,NA,147.951,34.7147,4
GW400566,587084,6158183,-34.7147,147.951,10/06/1999,0.78,4,366,1.75985,6.0250802,2,Qr/Sfv,58.8,NA,147.951,34.7147,4
GW400566,587084,6158183,-34.7147,147.951,11/10/1998,0.84,4,366,1.75985,6.0250802,2,Qr/Sfv,50.3,NA,147.951,34.7147,4
GW400566,587084,6158183,-34.7147,147.951,11/10/1998,0.84,4,366,1.75985,6.0250802,2,Qr/Sfv,50.3,NA,147.951,34.7147,4
GW400566,587084,6158183,-34.7147,147.951,12/08/1999,0.8,4,366,1.75985,6.0250802,2,Qr/Sfv,64.9,NA,147.951,34.7147,4
GW400566,587084,6158183,-34.7147,147.951,12/08/1999,0.8,4,366,1.75985,6.0250802,2,Qr/Sfv,64.9,NA,147.951,34.7147,4
GW400566,587084,6158183,-34.7147,147.951,7/11/1999,1.41,4,366,1.75985,6.0250802,2,Qr/Sfv,49.3,NA,147.951,34.7147,4
GW400566,587084,6158183,-34.7147,147.951,7/11/1999,1.41,4,366,1.75985,6.0250802,2,Qr/Sfv,49.3,NA,147.951,34.7147,4
GW400566,587084,6158183,-34.7147,147.951,12/12/1999,1.72,4,366,1.75985,6.0250802,2,Qr/Sfv,136.9,NA,147.951,34.7147,4
GW400566,587084,6158183,-34.7147,147.951,12/12/1999,1.72,4,366,1.75985,6.0250802,2,Qr/Sfv,136.9,NA,147.951,34.7147,4
GW400566,587084,6158183,-34.7147,147.951,2/08/1998,0.9,4,366,1.75985,6.0250802,2,Qr/Sfv,68.5,NA,147.951,34.7147,4
GW400566,587084,6158183,-34.7147,147.951,2/08/1998,0.9,4,366,1.75985,6.0250802,2,Qr/Sfv,68.5,NA,147.951,34.7147,4
GW400566,587084,6158183,-34.7147,147.951,8/10/1999,0.97,4,366,1.75985,6.0250802,2,Qr/Sfv,140.7,NA,147.951,34.7147,4
GW400566,587084,6158183,-34.7147,147.951,8/10/1999,0.97,4,366,1.75985,6.0250802,2,Qr/Sfv,140.7,NA,147.951,34.7147,4
GW400566,587084,6158183,-34.7147,147.951,4/03/1999,1.6,4,366,1.75985,6.0250802,2,Qr/Sfv,105.7,NA,147.951,34.7147,4
GW400566,587084,6158183,-34.7147,147.951,4/03/1999,1.6,4,366,1.75985,6.0250802,2,Qr/Sfv,105.7,NA,147.951,34.7147,4
GW400566,587084,6158183,-34.7147,147.951,4/06/1998,2.38,4,366,1.75985,6.0250802,2,Qr/Sfv,118.3,NA,147.951,34.7147,4
GW400566,587084,6158183,-34.7147,147.951,4/06/1998,2.38,4,366,1.75985,6.0250802,2,Qr/Sfv,118.3,NA,147.951,34.7147,4
GW400566,587084,6158183,-34.7147,147.951,4/07/1999,0.82,4,366,1.75985,6.0250802,2,Qr/Sfv,27.1,NA,147.951,34.7147,4
GW400566,587084,6158183,-34.7147,147.951,4/07/1999,0.82,4,366,1.75985,6.0250802,2,Qr/Sfv,27.1,NA,147.951,34.7147,4
GW400566,587084,6158183,-34.7147,147.951,5/04/1999,0.85,4,366,1.75985,6.0250802,2,Qr/Sfv,57.2,NA,147.951,34.7147,4
GW400566,587084,6158183,-34.7147,147.951,5/04/1999,0.85,4,366,1.75985,6.0250802,2,Qr/Sfv,57.2,NA,147.951,34.7147,4
GW400566,587084,6158183,-34.7147,147.951,5/07/1998,1.17,4,366,1.75985,6.0250802,2,Qr/Sfv,76.7,NA,147.951,34.7147,4
GW400566,587084,6158183,-34.7147,147.951,5/07/1998,1.17,4,366,1.75985,6.0250802,2,Qr/Sfv,76.7,NA,147.951,34.7147,4
GW400566,587084,6158183,-34.7147,147.951,5/12/1998,1.47,4,366,1.75985,6.0250802,2,Qr/Sfv,10.8,NA,147.951,34.7147,4
GW400566,587084,6158183,-34.7147,147.951,5/12/1998,1.47,4,366,1.75985,6.0250802,2,Qr/Sfv,10.8,NA,147.951,34.7147,4
GW400566,587084,6158183,-34.7147,147.951,7/09/1999,0.84,4,366,1.75985,6.0250802,2,Qr/Sfv,44.7,NA,147.951,34.7147,4
GW400566,587084,6158183,-34.7147,147.951,7/09/1999,0.84,4,366,1.75985,6.0250802,2,Qr/Sfv,44.7,NA,147.951,34.7147,4
GW400566,587084,6158183,-34.7147,147.951,5/02/1999,1.54,4,366,1.75985,6.0250802,2,Qr/Sfv,10.9,NA,147.951,34.7147,4
GW400566,587084,6158183,-34.7147,147.951,5/02/1999,1.54,4,366,1.75985,6.0250802,2,Qr/Sfv,10.9,NA,147.951,34.7147,4
GW400566,587084,6158183,-34.7147,147.951,7/11/1998,1.34,4,366,1.75985,6.0250802,2,Qr/Sfv,58.2,NA,147.951,34.7147,4
GW400566,587084,6158183,-34.7147,147.951,7/11/1998,1.34,4,366,1.75985,6.0250802,2,Qr/Sfv,58.2,NA,147.951,34.7147,4
GW400567,587084,6158182,-34.7147,147.951,12/12/1999,1.33,19,366,1.75985,6.0250802,2,Qr/Sfv,136.9,NA,147.951,34.7147,14.38
GW400567,587084,6158182,-34.7147,147.951,12/12/1999,1.33,19,366,1.75985,6.0250802,2,Qr/Sfv,136.9,NA,147.951,34.7147,14.38
GW400567,587084,6158182,-34.7147,147.951,9/04/1998,2.15,19,366,1.75985,6.0250802,2,Qr/Sfv,58.1,NA,147.951,34.7147,14.38
GW400567,587084,6158182,-34.7147,147.951,9/04/1998,2.15,19,366,1.75985,6.0250802,2,Qr/Sfv,58.1,NA,147.951,34.7147,14.38
GW400567,587084,6158182,-34.7147,147.951,9/05/1998,2.27,19,366,1.75985,6.0250802,2,Qr/Sfv,20.4,NA,147.951,34.7147,14.38
GW400567,587084,6158182,-34.7147,147.951,9/05/1998,2.27,19,366,1.75985,6.0250802,2,Qr/Sfv,20.4,NA,147.951,34.7147,14.38
GW400567,587084,6158182,-34.7147,147.951,9/05/1999,1.36,19,366,1.75985,6.0250802,2,Qr/Sfv,45.8,NA,147.951,34.7147,14.38
GW400567,587084,6158182,-34.7147,147.951,9/05/1999,1.36,19,366,1.75985,6.0250802,2,Qr/Sfv,45.8,NA,147.951,34.7147,14.38
GW400567,587084,6158182,-34.7147,147.951,10/01/1999,1.13,19,366,1.75985,6.0250802,2,Qr/Sfv,97.6,NA,147.951,34.7147,14.38
GW400567,587084,6158182,-34.7147,147.951,10/01/1999,1.13,19,366,1.75985,6.0250802,2,Qr/Sfv,97.6,NA,147.951,34.7147,14.38
GW400567,587084,6158182,-34.7147,147.951,10/06/1999,1.03,19,366,1.75985,6.0250802,2,Qr/Sfv,58.8,NA,147.951,34.7147,14.38
GW400567,587084,6158182,-34.7147,147.951,10/06/1999,1.03,19,366,1.75985,6.0250802,2,Qr/Sfv,58.8,NA,147.951,34.7147,14.38
GW400567,587084,6158182,-34.7147,147.951,12/08/1999,0.74,19,366,1.75985,6.0250802,2,Qr/Sfv,64.9,NA,147.951,34.7147,14.38
GW400567,587084,6158182,-34.7147,147.951,12/08/1999,0.74,19,366,1.75985,6.0250802,2,Qr/Sfv,64.9,NA,147.951,34.7147,14.38
GW400567,587084,6158182,-34.7147,147.951,7/11/1999,1.06,19,366,1.75985,6.0250802,2,Qr/Sfv,49.3,NA,147.951,34.7147,14.38
GW400567,587084,6158182,-34.7147,147.951,7/11/1999,1.06,19,366,1.75985,6.0250802,2,Qr/Sfv,49.3,NA,147.951,34.7147,14.38
GW400567,587084,6158182,-34.7147,147.951,7/11/1998,0.96,19,366,1.75985,6.0250802,2,Qr/Sfv,58.2,NA,147.951,34.7147,14.38
GW400567,587084,6158182,-34.7147,147.951,7/11/1998,0.96,19,366,1.75985,6.0250802,2,Qr/Sfv,58.2,NA,147.951,34.7147,14.38
GW400567,587084,6158182,-34.7147,147.951,11/10/1998,0.59,19,366,1.75985,6.0250802,2,Qr/Sfv,50.3,NA,147.951,34.7147,14.38
GW400567,587084,6158182,-34.7147,147.951,11/10/1998,0.59,19,366,1.75985,6.0250802,2,Qr/Sfv,50.3,NA,147.951,34.7147,14.38
GW400567,587084,6158182,-34.7147,147.951,4/03/1999,1.27,19,366,1.75985,6.0250802,2,Qr/Sfv,105.7,NA,147.951,34.7147,14.38
GW400567,587084,6158182,-34.7147,147.951,4/03/1999,1.27,19,366,1.75985,6.0250802,2,Qr/Sfv,105.7,NA,147.951,34.7147,14.38
GW400567,587084,6158182,-34.7147,147.951,8/10/1999,0.79,19,366,1.75985,6.0250802,2,Qr/Sfv,140.7,NA,147.951,34.7147,14.38
GW400567,587084,6158182,-34.7147,147.951,8/10/1999,0.79,19,366,1.75985,6.0250802,2,Qr/Sfv,140.7,NA,147.951,34.7147,14.38
GW400567,587084,6158182,-34.7147,147.951,2/08/1998,1.22,19,366,1.75985,6.0250802,2,Qr/Sfv,68.5,NA,147.951,34.7147,14.38
GW400567,587084,6158182,-34.7147,147.951,2/08/1998,1.22,19,366,1.75985,6.0250802,2,Qr/Sfv,68.5,NA,147.951,34.7147,14.38
GW400567,587084,6158182,-34.7147,147.951,13/09/1998,0.74,19,366,1.75985,6.0250802,2,Qr/Sfv,97.5,NA,147.951,34.7147,14.38
GW400567,587084,6158182,-34.7147,147.951,13/09/1998,0.74,19,366,1.75985,6.0250802,2,Qr/Sfv,97.5,NA,147.951,34.7147,14.38
GW400567,587084,6158182,-34.7147,147.951,4/06/1998,2.35,19,366,1.75985,6.0250802,2,Qr/Sfv,118.3,NA,147.951,34.7147,14.38
GW400567,587084,6158182,-34.7147,147.951,4/06/1998,2.35,19,366,1.75985,6.0250802,2,Qr/Sfv,118.3,NA,147.951,34.7147,14.38
GW400567,587084,6158182,-34.7147,147.951,4/07/1999,0.76,19,366,1.75985,6.0250802,2,Qr/Sfv,27.1,NA,147.951,34.7147,14.38
GW400567,587084,6158182,-34.7147,147.951,4/07/1999,0.76,19,366,1.75985,6.0250802,2,Qr/Sfv,27.1,NA,147.951,34.7147,14.38
GW400567,587084,6158182,-34.7147,147.951,5/02/1999,1.2,19,366,1.75985,6.0250802,2,Qr/Sfv,10.9,NA,147.951,34.7147,14.38
GW400567,587084,6158182,-34.7147,147.951,5/02/1999,1.2,19,366,1.75985,6.0250802,2,Qr/Sfv,10.9,NA,147.951,34.7147,14.38
GW400567,587084,6158182,-34.7147,147.951,5/04/1999,1,19,366,1.75985,6.0250802,2,Qr/Sfv,57.2,NA,147.951,34.7147,14.38
GW400567,587084,6158182,-34.7147,147.951,5/04/1999,1,19,366,1.75985,6.0250802,2,Qr/Sfv,57.2,NA,147.951,34.7147,14.38
GW400567,587084,6158182,-34.7147,147.951,5/07/1998,1.6,19,366,1.75985,6.0250802,2,Qr/Sfv,76.7,NA,147.951,34.7147,14.38
GW400567,587084,6158182,-34.7147,147.951,5/07/1998,1.6,19,366,1.75985,6.0250802,2,Qr/Sfv,76.7,NA,147.951,34.7147,14.38
GW400567,587084,6158182,-34.7147,147.951,5/12/1998,1.03,19,366,1.75985,6.0250802,2,Qr/Sfv,10.8,NA,147.951,34.7147,14.38
GW400567,587084,6158182,-34.7147,147.951,5/12/1998,1.03,19,366,1.75985,6.0250802,2,Qr/Sfv,10.8,NA,147.951,34.7147,14.38
GW400567,587084,6158182,-34.7147,147.951,7/09/1999,0.7,19,366,1.75985,6.0250802,2,Qr/Sfv,44.7,NA,147.951,34.7147,14.38
GW400567,587084,6158182,-34.7147,147.951,7/09/1999,0.7,19,366,1.75985,6.0250802,2,Qr/Sfv,44.7,NA,147.951,34.7147,14.38
GW400568,586907,6157866,-34.7176,147.9491,8/10/1999,0.96,7.5,379,2.3352599,6.1827002,2,Qr/Sfv,140.7,NA,147.9491,34.7176,7.88
GW400568,586907,6157866,-34.7176,147.9491,12/12/1999,1.79,7.5,379,2.3352599,6.1827002,2,Qr/Sfv,136.9,NA,147.9491,34.7176,7.88
GW400568,586907,6157866,-34.7176,147.9491,12/08/1999,0.88,7.5,379,2.3352599,6.1827002,2,Qr/Sfv,64.9,NA,147.9491,34.7176,7.88
GW400568,586907,6157866,-34.7176,147.9491,11/10/1998,0.88,7.5,379,2.3352599,6.1827002,2,Qr/Sfv,50.3,NA,147.9491,34.7176,7.88
GW400568,586907,6157866,-34.7176,147.9491,10/06/1999,0.83,7.5,379,2.3352599,6.1827002,2,Qr/Sfv,58.8,NA,147.9491,34.7176,7.88
GW400568,586907,6157866,-34.7176,147.9491,10/01/1999,1.18,7.5,379,2.3352599,6.1827002,2,Qr/Sfv,97.6,NA,147.9491,34.7176,7.88
GW400568,586907,6157866,-34.7176,147.9491,9/05/1999,1.3,7.5,379,2.3352599,6.1827002,2,Qr/Sfv,45.8,NA,147.9491,34.7176,7.88
