FID,Work_No,Measuremen,Standing_W,Easting,Longitude,Latitude,Northing,Elevation..m.,Slope..degree.,Wetness.index,MRVBF,Lithology,Drilled.Depth,Salinity
2211,GW400567,9/05/1999,1.36,587084,147.951,-34.7147,6158182,366,1.75985,6.0250802,2,Qr/Sfv,19,NA
2212,GW400567,10/01/1999,1.13,587084,147.951,-34.7147,6158182,366,1.75985,6.0250802,2,Qr/Sfv,19,NA
2213,GW400567,10/06/1999,1.03,587084,147.951,-34.7147,6158182,366,1.75985,6.0250802,2,Qr/Sfv,19,NA
2214,GW400567,12/08/1999,0.74,587084,147.951,-34.7147,6158182,366,1.75985,6.0250802,2,Qr/Sfv,19,NA
2215,GW400567,7/11/1999,1.06,587084,147.951,-34.7147,6158182,366,1.75985,6.0250802,2,Qr/Sfv,19,NA
2216,GW400567,7/11/1998,0.96,587084,147.951,-34.7147,6158182,366,1.75985,6.0250802,2,Qr/Sfv,19,NA
2217,GW400567,11/10/1998,0.59,587084,147.951,-34.7147,6158182,366,1.75985,6.0250802,2,Qr/Sfv,19,NA
2218,GW400567,4/03/1999,1.27,587084,147.951,-34.7147,6158182,366,1.75985,6.0250802,2,Qr/Sfv,19,NA
2219,GW400567,8/10/1999,0.79,587084,147.951,-34.7147,6158182,366,1.75985,6.0250802,2,Qr/Sfv,19,NA
2220,GW400567,2/08/1998,1.22,587084,147.951,-34.7147,6158182,366,1.75985,6.0250802,2,Qr/Sfv,19,NA
2221,GW400567,13/09/1998,0.74,587084,147.951,-34.7147,6158182,366,1.75985,6.0250802,2,Qr/Sfv,19,NA
2222,GW400567,4/06/1998,2.35,587084,147.951,-34.7147,6158182,366,1.75985,6.0250802,2,Qr/Sfv,19,NA
2223,GW400567,4/07/1999,0.76,587084,147.951,-34.7147,6158182,366,1.75985,6.0250802,2,Qr/Sfv,19,NA
2224,GW400567,5/02/1999,1.2,587084,147.951,-34.7147,6158182,366,1.75985,6.0250802,2,Qr/Sfv,19,NA
2225,GW400567,5/04/1999,1,587084,147.951,-34.7147,6158182,366,1.75985,6.0250802,2,Qr/Sfv,19,NA
2226,GW400567,5/07/1998,1.6,587084,147.951,-34.7147,6158182,366,1.75985,6.0250802,2,Qr/Sfv,19,NA
2227,GW400567,5/12/1998,1.03,587084,147.951,-34.7147,6158182,366,1.75985,6.0250802,2,Qr/Sfv,19,NA
2228,GW400567,7/09/1999,0.7,587084,147.951,-34.7147,6158182,366,1.75985,6.0250802,2,Qr/Sfv,19,NA
2229,GW400568,8/10/1999,0.96,586907,147.9491,-34.7176,6157866,379,2.3352599,6.1827002,2,Qr/Sfv,7.5,NA
2230,GW400568,12/12/1999,1.79,586907,147.9491,-34.7176,6157866,379,2.3352599,6.1827002,2,Qr/Sfv,7.5,NA
2231,GW400568,12/08/1999,0.88,586907,147.9491,-34.7176,6157866,379,2.3352599,6.1827002,2,Qr/Sfv,7.5,NA
2232,GW400568,11/10/1998,0.88,586907,147.9491,-34.7176,6157866,379,2.3352599,6.1827002,2,Qr/Sfv,7.5,NA
2233,GW400568,10/06/1999,0.83,586907,147.9491,-34.7176,6157866,379,2.3352599,6.1827002,2,Qr/Sfv,7.5,NA
2234,GW400568,10/01/1999,1.18,586907,147.9491,-34.7176,6157866,379,2.3352599,6.1827002,2,Qr/Sfv,7.5,NA
2235,GW400568,9/05/1999,1.3,586907,147.9491,-34.7176,6157866,379,2.3352599,6.1827002,2,Qr/Sfv,7.5,NA
2236,GW400568,9/05/1998,2.32,586907,147.9491,-34.7176,6157866,379,2.3352599,6.1827002,2,Qr/Sfv,7.5,NA
2237,GW400568,9/04/1998,2.38,586907,147.9491,-34.7176,6157866,379,2.3352599,6.1827002,2,Qr/Sfv,7.5,NA
2238,GW400568,13/09/1998,0.81,586907,147.9491,-34.7176,6157866,379,2.3352599,6.1827002,2,Qr/Sfv,7.5,NA
2239,GW400568,4/07/1999,0.89,586907,147.9491,-34.7176,6157866,379,2.3352599,6.1827002,2,Qr/Sfv,7.5,NA
2240,GW400568,4/03/1999,1.31,586907,147.9491,-34.7176,6157866,379,2.3352599,6.1827002,2,Qr/Sfv,7.5,NA
2241,GW400568,7/11/1999,1.19,586907,147.9491,-34.7176,6157866,379,2.3352599,6.1827002,2,Qr/Sfv,7.5,NA
2242,GW400568,4/06/1998,2.33,586907,147.9491,-34.7176,6157866,379,2.3352599,6.1827002,2,Qr/Sfv,7.5,NA
2243,GW400568,2/08/1998,0.87,586907,147.9491,-34.7176,6157866,379,2.3352599,6.1827002,2,Qr/Sfv,7.5,NA
2244,GW400568,5/02/1999,1.2,586907,147.9491,-34.7176,6157866,379,2.3352599,6.1827002,2,Qr/Sfv,7.5,NA
2245,GW400568,5/04/1999,0.78,586907,147.9491,-34.7176,6157866,379,2.3352599,6.1827002,2,Qr/Sfv,7.5,NA
2246,GW400568,5/07/1998,1.03,586907,147.9491,-34.7176,6157866,379,2.3352599,6.1827002,2,Qr/Sfv,7.5,NA
2247,GW400568,5/12/1998,0.84,586907,147.9491,-34.7176,6157866,379,2.3352599,6.1827002,2,Qr/Sfv,7.5,NA
2248,GW400568,7/09/1999,0.88,586907,147.9491,-34.7176,6157866,379,2.3352599,6.1827002,2,Qr/Sfv,7.5,NA
2249,GW400568,7/11/1998,0.93,586907,147.9491,-34.7176,6157866,379,2.3352599,6.1827002,2,Qr/Sfv,7.5,NA
2250,GW402455,20/10/2004,11.05,599493,148.0895,-34.9379,6133299,337,1.94688,6.8910799,3,Qa,65.53,NA
2251,GW402455,24/10/2006,12.4,599493,148.0895,-34.9379,6133299,337,1.94688,6.8910799,3,Qa,65.53,NA
2252,GW402455,20/04/2004,10.85,599493,148.0895,-34.9379,6133299,337,1.94688,6.8910799,3,Qa,65.53,NA
2253,GW402455,12/04/2005,11.8,599493,148.0895,-34.9379,6133299,337,1.94688,6.8910799,3,Qa,65.53,NA
2254,GW402455,11/04/2006,11.96,599493,148.0895,-34.9379,6133299,337,1.94688,6.8910799,3,Qa,65.53,NA
2255,GW402455,18/10/2005,10.75,599493,148.0895,-34.9379,6133299,337,1.94688,6.8910799,3,Qa,65.53,NA
2256,GW405104,20/08/2006,3,582767,147.9035,-34.6828,6161757,403,3.4310601,5.6859398,2,Qr/Sfv,24,NA
2257,GW404080,27/08/2007,30,584093,147.9181,-34.6888,6161088,393,2.2711401,6.1999002,2,Qr/Sfv,85,NA
2258,GW402856,2/11/2004,0,585887,147.9371,-34.6376,6166743,410,2.2493801,5.95438,2,Sfv,49.68,NA
2259,GW400724,20/05/1998,0,586344,147.9421,-34.6415,6166306,409,2.93641,5.99262,1,Sfv,152.4,NA
2260,GW065194,7/03/1988,0,589264,147.974,-34.6432,6166096,379,2.5898099,5.9608598,2,Sfv,76.2,NA
2261,GW403144,28/05/2005,4,589317,147.9746,-34.6455,6165832,374,1.06548,6.94032,3,Sfv,27,NA
2262,GW400730,6/02/1998,0,589648,147.9777,-34.603,6170544,440,4.76755,5.64922,0,Sfvy,42.6,NA
2263,GW402805,16/08/2004,0,590386,147.9862,-34.6416,6166256,370,4.5926099,5.1329298,0,Dcc,128,NA
2264,GW402807,8/05/2004,0,590780,147.9905,-34.6431,6166093,384,4.16395,5.2529101,0,Dcc,79.24,NA
2265,GW403627,26/05/2006,0,590904,147.9918,-34.6391,6166534,389,9.0552597,4.6338501,0,Dccd,50.59,NA
2266,GW404074,1/11/2007,0,590923,147.9921,-34.6427,6166137,384,6.5941,4.7637801,0,Dcc,73.15,NA
2267,GW403307,26/07/2005,30,591078,147.9935,-34.6167,6169014,415,4.0426202,5.1208901,0,Dcc,170,NA
2268,GW402522,26/09/2003,0,591042,147.9935,-34.6521,6165084,380,1.0656101,6.7560101,1,Dcc,79.24,NA
2269,GW402657,24/12/2003,40,591559,147.9985,-34.5993,6170939,386,3.1424,4.7953901,0,Dcc,76,NA
2270,GW404607,1/01/1955,10,591600,147.9989,-34.5966,6171238,377,1.36033,6.31704,1,Qa,NA,NA
2271,GW400400,2/12/1997,24,591675,147.9998,-34.604,6170416,372,1.3368599,7.1052399,3,Qa,59,NA
2272,GW404978,3/04/2006,25,592043,148.004,-34.6164,6169039,368,2.0538599,5.61344,1,Dcc,NA,NA
2273,GW400841,5/01/1999,0,592083,148.0043,-34.6095,6169804,361,1.29759,7.0609198,2,Qa,41.45,NA
2274,GW066471,27/10/1989,0,592096,148.0045,-34.6143,6169272,364,1.40675,7.1677599,3,Qa,NA,NA
2275,GW400764,18/07/1998,0,592179,148.0055,-34.6187,6168783,361,1.66131,6.1030998,2,Qa,85.34,NA
2276,GW403383,30/10/2005,0,592206,148.0058,-34.6187,6168784,360,1.52957,6.4444699,2,Qa,109.7,NA
2277,GW401179,23/04/2000,0,592213,148.0059,-34.6196,6168684,359,1.81708,6.5865302,1,Qa,57.28,NA
2278,GW403519,1/06/2004,0,592210,148.0059,-34.6229,6168315,359,2.31897,5.9647698,0,Qa,121,NA
2279,GW403516,20/04/2006,21,592353,148.0076,-34.632,6167301,357,4.46029,5.0225902,1,Dcc,85,NA
2280,GW403651,10/11/2004,28,592453,148.0086,-34.628,6167743,352,3.13288,5.98277,1,Qa,85,NA
2281,GW400080,14/01/1997,0,592457,148.0087,-34.6334,6167143,353,3.2855401,5.1599302,0,Dcc,95.09,NA
2282,GW402092,21/04/2002,0,592471,148.0089,-34.6352,6166950,352,5.5073199,5.3936,0,Dcc,188.97,NA
2283,GW400438,8/01/1998,0,592558,148.0098,-34.6346,6167018,347,2.07634,5.8305302,2,Dcc,78.63,NA
2284,GW067525,9/01/1992,0,592604,148.0103,-34.6275,6167796,342,4.2350898,6.0234799,2,Qa,45.72,NA
2285,GW402593,10/05/1993,4,592622,148.0105,-34.6297,6167557,345,3.17681,6.2438502,0,Qa,25,NA
2286,GW400888,7/12/1998,0,592639,148.0107,-34.6312,6167395,344,2.35045,6.0788202,1,Qa,64,NA
2287,GW403931,12/03/2007,10,592720,148.0116,-34.6313,6167382,341,2.31741,6.0449901,1,Qa,40,7.3
2288,GW403895,25/07/2007,10,592729,148.0116,-34.6306,6167457,342,2.5871899,6.5961499,0,Qa,40,160
2289,GW403056,15/07/2004,0,592804,148.0125,-34.6313,6167382,338,2.2311299,6.4586401,2,Qa,41.45,NA
2290,GW400762,5/02/1998,0,592563,148.0126,-34.858,6142235,388,2.6498499,5.7999802,1,Sfv,48.7,NA
2291,GW402855,1/11/2004,0,592824,148.0126,-34.6269,6167861,338,0.769121,8.52141,4,Qa,33.52,NA
2292,GW404376,26/10/1988,70,593056,148.0151,-34.6183,6168816,344,0.818379,7.5651999,2,Qa,NA,NA
2293,GW402741,8/04/2004,7,593052,148.0152,-34.6316,6167337,334,1.43353,7.1486001,3,Qa,27,1.8
2294,GW066385,7/11/1989,0,593039,148.0154,-34.6596,6164241,359,3.16327,5.09093,0,Dcc,NA,NA
2295,GW403095,10/02/2005,6,593070,148.0154,-34.6318,6167318,333,1.14819,7.2739701,3,Qa,30,NA
2296,GW402982,9/12/2004,4,593078,148.0156,-34.6451,6165847,328,3.17401,5.4691,0,Dcc,30,NA
2297,GW403538,16/01/2006,0,593092,148.0157,-34.6344,6167031,335,1.2257,6.5616398,0,Qa,27,NA
2298,GW403818,22/08/2007,15,593160,148.0166,-34.6511,6165177,336,3.25775,5.2844501,0,Dcc,156,320
2299,GW414048,10/01/2007,10,593225,148.0173,-34.649,6165411,330,1.66652,6.13029,2,Dcc,40,1.95
2300,GW403922,13/10/2006,5,593302,148.0179,-34.6325,6167242,330,1.00975,6.9422898,3,Qa,33,1.5
2301,GW403192,5/07/2005,5,593295,148.0179,-34.6385,6166571,325,0.379214,9.1186199,3,Qa,30,NA
2302,GW404256,1/11/2007,6,593299,148.018,-34.6416,6166226,325,0.975341,7.4596901,4,Qa,35,2.2
2303,GW402681,16/04/2004,0,593382,148.0191,-34.6576,6164455,337,0.945871,6.2845602,3,Qa,79.24,NA
2304,GW403312,29/09/2005,0,593422,148.0192,-34.6345,6167013,333,2.26651,5.9808202,0,Dcm,73.15,NA
2305,GW403928,8/02/2007,5,593460,148.0197,-34.639,6166522,325,1.84751,6.7765198,3,Qa,25,1.4
2306,GW403137,1/07/2004,15,593513,148.0205,-34.6556,6164671,331,0.72252,7.8432598,3,Qa,85,NA
2307,GW402070,5/05/2002,0,593530,148.0205,-34.644,6165959,325,0,9.99086,4,Qa,30.48,NA
2308,GW404127,22/02/2004,6,593555,148.0207,-34.6317,6167329,329,0.245956,8.5764999,4,Qa,25,1.7
2309,GW403236,24/06/2005,0,593570,148.0208,-34.6291,6167612,331,0,9.5043697,5,Qa,30,NA
2310,GW401661,13/05/1996,0,593564,148.0209,-34.6457,6165776,326,1.01195,7.4040198,4,Qa,152.4,NA
2311,GW403108,7/06/2005,36,593559,148.0211,-34.6639,6163756,352,3.64275,5.5990601,1,Dcc,60,NA
2312,GW403200,8/06/2005,5,593603,148.0212,-34.6305,6167455,330,0,9.4527197,5,Qa,30,NA
2313,GW402709,12/02/2004,6,593586,148.0212,-34.6487,6165441,328,0.0768238,9.7685099,0,Qa,25,NA
2314,GW404377,1/05/1995,4,593619,148.0213,-34.6253,6168029,332,0.999384,7.0377102,5,Qa,NA,NA
2315,GW403268,28/06/2005,0,593618,148.0213,-34.6306,6167444,330,0,9.4536695,5,Qa,27,NA
2316,GW401343,4/03/1991,0,593613,148.0214,-34.644,6165959,324,1.00851,7.60109,4,Qa,27.43,NA
2317,GW402712,11/03/2004,5,593670,148.0218,-34.6198,6168646,336,1.42936,6.7251501,5,Qa,25,NA
2318,GW403547,6/01/2006,4,593781,148.0232,-34.6342,6167046,332,0.964335,6.7638402,4,Qa,27,NA
2319,GW404218,20/02/2008,6,593892,148.0244,-34.6325,6167230,329,0.0195981,9.32335,5,Qa,33,1.6
2320,GW403500,18/12/2005,5,593932,148.0249,-34.6428,6166088,327,1.07385,7.2006302,5,Qa,27,NA
2321,GW403916,18/02/2007,6,593954,148.025,-34.63,6167508,330,1.00512,6.9429998,5,Qa,37,1.2
2322,GW402710,7/03/2004,4,594042,148.026,-34.6305,6167452,329,0.892551,6.8749299,5,Qa,20,NA
2323,GW404755,21/05/2008,8,594049,148.0261,-34.6311,6167383,329,0.994365,6.9813499,5,Qa,28,1.9
2324,GW066428,20/02/1991,0,594102,148.0268,-34.6421,6166171,329,1.56568,6.8611898,5,Qa,32,NA
2325,GW066409,22/02/1991,0,594102,148.0268,-34.6421,6166171,329,1.56568,6.8611898,5,Qa,NA,NA
