FID,Work_No,Measuremen,Standing_W,Easting,Longitude,Latitude,Northing,Muttama_Mr,Slope,swi1,dem,Lithology1,Lithology_
1214,GW046826,15/10/1984 0:00:00,3.990000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1215,GW046826,16/05/1977 0:00:00,7.080000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1216,GW046826,16/06/1976 0:00:00,6.350000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1217,GW046826,16/02/1979 0:00:00,7.470000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1218,GW046826,16/07/1979 0:00:00,7.510000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1219,GW046826,17/06/1981 0:00:00,7.820000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1220,GW046826,16/09/1975 0:00:00,6.080000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1221,GW046826,16/10/1975 0:00:00,5.980000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1222,GW046826,16/10/1979 0:00:00,7.640000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1223,GW046826,16/10/1990 0:00:00,1.350000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1224,GW046826,17/01/1977 0:00:00,6.650000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1225,GW046826,17/01/1980 0:00:00,7.840000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1226,GW046826,16/06/1977 0:00:00,6.830000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1227,GW046826,25/06/1974 0:00:00,7.700000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1228,GW046826,31/10/1974 0:00:00,4.380000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1229,GW046826,15/09/1981 0:00:00,7.030000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1230,GW046826,30/05/1991 0:00:00,2.440000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1231,GW046826,29/06/1982 0:00:00,7.450000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1232,GW046826,29/05/1984 0:00:00,5.010000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1233,GW046826,29/01/1982 0:00:00,7.220000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1234,GW046826,28/12/1990 0:00:00,2.080000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1235,GW046826,28/09/1982 0:00:00,7.560000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1236,GW046826,28/04/1988 0:00:00,4.650000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1237,GW046826,27/05/1981 0:00:00,7.890000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1238,GW046826,26/05/1990 0:00:00,1.850000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1239,GW046826,26/03/1981 0:00:00,7.780000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1240,GW046826,26/02/1980 0:00:00,7.980000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1241,GW046826,29/08/1980 0:00:00,7.680000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1242,GW046826,23/07/1984 0:00:00,5.050000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1243,GW046826,20/09/1977 0:00:00,6.850000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1244,GW046826,21/05/1975 0:00:00,5.920000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1245,GW046826,21/06/1989 0:00:00,1.280000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1246,GW046826,21/12/1977 0:00:00,7.140000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1247,GW046826,22/08/1977 0:00:00,6.890000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1248,GW046826,25/11/1987 0:00:00,3.930000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1249,GW046826,23/07/1982 0:00:00,7.450000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1250,GW046826,25/10/1977 0:00:00,6.900000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1251,GW046826,24/03/1977 0:00:00,6.800000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1252,GW046826,24/03/1987 0:00:00,4.450000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1253,GW046826,24/04/1984 0:00:00,4.790000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1254,GW046826,25/03/1976 0:00:00,6.350000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1255,GW046826,25/05/1982 0:00:00,7.430000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1256,GW046826,20/04/1982 0:00:00,7.390000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1257,GW046826,22/09/1980 0:00:00,7.630000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1258,GW046826,4/01/1979 0:00:00,7.120000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1259,GW046826,8/08/1974 0:00:00,7.350000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1260,GW046826,8/07/1980 0:00:00,7.860000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1261,GW046826,7/10/1976 0:00:00,6.360000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1262,GW046826,7/03/1988 0:00:00,4.650000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1263,GW046826,7/01/1975 0:00:00,6.200000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1264,GW046826,6/11/1979 0:00:00,7.610000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1265,GW046826,6/08/1979 0:00:00,7.500000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1266,GW046826,5/11/1975 0:00:00,5.880000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1267,GW046826,5/10/1978 0:00:00,6.850000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1268,GW046826,5/08/1976 0:00:00,6.410000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1269,GW046826,5/05/1978 0:00:00,7.540000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1270,GW046826,4/10/1985 0:00:00,4.390000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1271,GW046826,1/05/1979 0:00:00,7.500000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1272,GW046826,8/11/1978 0:00:00,6.910000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1273,GW046826,2/08/1985 0:00:00,4.720000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1274,GW046826,16/02/1978 0:00:00,7.490000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1275,GW046826,15/02/1974 0:00:00,9.650000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1276,GW046826,1/06/1979 0:00:00,7.490000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1277,GW046826,1/09/1982 0:00:00,7.510000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1278,GW046826,1/11/1982 0:00:00,7.640000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1279,GW046826,4/05/1989 0:00:00,1.470000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1280,GW046826,1/12/1981 0:00:00,0.000000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1281,GW046826,4/02/1977 0:00:00,6.770000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1282,GW046826,2/09/1976 0:00:00,6.450000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1283,GW046826,2/12/1980 0:00:00,7.620000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1284,GW046826,3/01/1975 0:00:00,5.350000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1285,GW046826,3/08/1990 0:00:00,1.080000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1286,GW046826,3/12/1979 0:00:00,7.750000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1287,GW046826,4/07/1977 0:00:00,6.840000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1288,GW046826,1/12/1978 0:00:00,7.000000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1289,GW046826,14/04/1980 0:00:00,8.090000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1290,GW046826,13/02/1975 0:00:00,5.500000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1291,GW046826,13/04/1978 0:00:00,7.530000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1292,GW046826,13/05/1974 0:00:00,7.800000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1293,GW046826,13/08/1981 0:00:00,7.190000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1294,GW046826,13/08/1987 0:00:00,3.940000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1295,GW046826,13/09/1988 0:00:00,3.820000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1296,GW046826,13/01/1981 0:00:00,7.600000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1297,GW046826,14/03/1978 0:00:00,7.560000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1298,GW046826,14/12/1982 0:00:00,7.750000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1299,GW046826,14/07/1976 0:00:00,6.380000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1300,GW046826,14/08/1975 0:00:00,6.110000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1301,GW046826,14/09/1978 0:00:00,6.640000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1302,GW046826,9/01/1984 0:00:00,5.790000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1303,GW046826,15/01/1999 0:00:00,2.400000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1304,GW046826,4/04/1979 0:00:00,7.430000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1305,GW046826,13/10/1981 0:00:00,7.020000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1306,GW046826,9/04/1974 0:00:00,9.279999999999999,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1307,GW046826,9/03/1990 0:00:00,2.380000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1308,GW046826,9/04/1975 0:00:00,5.810000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1309,GW046826,9/05/1985 0:00:00,4.850000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1310,GW046826,9/06/1975 0:00:00,6.000000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1311,GW046826,9/12/1974 0:00:00,5.130000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1312,GW046826,10/08/1978 0:00:00,7.490000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1313,GW046826,10/10/1989 0:00:00,1.360000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1314,GW046826,11/08/1983 0:00:00,8.289999999999999,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1315,GW046826,11/11/1980 0:00:00,7.590000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1316,GW046826,11/12/1989 0:00:00,1.890000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1317,GW046826,12/03/1974 0:00:00,8.460000000000001,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
1318,GW046826,12/04/1983 0:00:00,8.000000000000000,602355.000000000000000,148.116999999999990,-34.659300000000002,6164173.000000000000000,0,13.8627996,4.6692400,387,3,3
