Work No,Measurement date,Standing_Water_level (m),Easting,Longitude,Latitude,Northing
GW400546,1/02/1999,-1.43,"595,261",148.0386,-34.5754,"6,173,551"
GW400546,1/01/1999,-1.42,"595,261",148.0386,-34.5754,"6,173,551"
GW400546,1/06/1998,-1.4,"595,261",148.0386,-34.5754,"6,173,551"
GW400547,1/07/1998,0.32,"595,262",148.0386,-34.5754,"6,173,551"
GW400547,1/12/1998,0.55,"595,262",148.0386,-34.5754,"6,173,551"
GW400547,1/11/1998,0.55,"595,262",148.0386,-34.5754,"6,173,551"
GW400547,1/10/1998,0.52,"595,262",148.0386,-34.5754,"6,173,551"
GW400547,1/08/1998,0.53,"595,262",148.0386,-34.5754,"6,173,551"
GW400547,10/10/2002,0.52,"595,262",148.0386,-34.5754,"6,173,551"
GW400547,1/06/1998,0.43,"595,262",148.0386,-34.5754,"6,173,551"
GW400547,1/05/1998,0.49,"595,262",148.0386,-34.5754,"6,173,551"
GW400547,1/04/1998,0.6,"595,262",148.0386,-34.5754,"6,173,551"
GW400547,1/02/1999,0.51,"595,262",148.0386,-34.5754,"6,173,551"
GW400547,1/01/1999,0.55,"595,262",148.0386,-34.5754,"6,173,551"
GW400547,1/09/1998,0.51,"595,262",148.0386,-34.5754,"6,173,551"
GW400548,1/08/1998,-1.36,"595,812",148.0445,-34.5701,"6,174,131"
GW400548,1/12/1998,-1.9,"595,812",148.0445,-34.5701,"6,174,131"
GW400548,10/10/2002,0.08,"595,812",148.0445,-34.5701,"6,174,131"
GW400548,1/11/1998,-2.3,"595,812",148.0445,-34.5701,"6,174,131"
GW400548,1/10/1998,-2.1,"595,812",148.0445,-34.5701,"6,174,131"
GW400548,1/09/1998,-1.6,"595,812",148.0445,-34.5701,"6,174,131"
GW400548,1/07/1998,-0.52,"595,812",148.0445,-34.5701,"6,174,131"
GW400548,1/06/1998,-0.41,"595,812",148.0445,-34.5701,"6,174,131"
GW400548,1/05/1998,-0.1,"595,812",148.0445,-34.5701,"6,174,131"
GW400548,1/04/1998,-0.25,"595,812",148.0445,-34.5701,"6,174,131"
GW400548,1/01/1999,-1.7,"595,812",148.0445,-34.5701,"6,174,131"
GW400548,1/02/1999,-1.52,"595,812",148.0445,-34.5701,"6,174,131"
GW400549,1/05/1998,-0.21,"595,613",148.0423,-34.5671,"6,174,463"
GW400549,1/12/1998,-2.59,"595,613",148.0423,-34.5671,"6,174,463"
GW400549,1/11/1998,-2.7,"595,613",148.0423,-34.5671,"6,174,463"
GW400549,1/10/1998,-2.9,"595,613",148.0423,-34.5671,"6,174,463"
GW400549,10/10/2002,0.1,"595,613",148.0423,-34.5671,"6,174,463"
GW400549,1/09/1998,-2.9,"595,613",148.0423,-34.5671,"6,174,463"
GW400549,1/06/1998,-1.25,"595,613",148.0423,-34.5671,"6,174,463"
GW400549,1/04/1998,-0.15,"595,613",148.0423,-34.5671,"6,174,463"
GW400549,1/02/1999,-2.9,"595,613",148.0423,-34.5671,"6,174,463"
GW400549,1/01/1999,-2.9,"595,613",148.0423,-34.5671,"6,174,463"
GW400549,1/07/1998,-1.8,"595,613",148.0423,-34.5671,"6,174,463"
GW400549,1/08/1998,-2.7,"595,613",148.0423,-34.5671,"6,174,463"
GW400550,1/07/1998,-1.9,"595,537",148.0415,-34.5693,"6,174,223"
GW400550,10/10/2002,-0.6,"595,537",148.0415,-34.5693,"6,174,223"
GW400550,1/12/1998,-1.82,"595,537",148.0415,-34.5693,"6,174,223"
GW400550,1/11/1998,-1.95,"595,537",148.0415,-34.5693,"6,174,223"
GW400550,1/10/1998,-2.3,"595,537",148.0415,-34.5693,"6,174,223"
GW400550,1/08/1998,-2.21,"595,537",148.0415,-34.5693,"6,174,223"
GW400550,1/06/1998,-1.52,"595,537",148.0415,-34.5693,"6,174,223"
GW400550,1/05/1998,-0.74,"595,537",148.0415,-34.5693,"6,174,223"
GW400550,1/04/1998,-0.31,"595,537",148.0415,-34.5693,"6,174,223"
GW400550,1/02/1999,-1.76,"595,537",148.0415,-34.5693,"6,174,223"
GW400550,1/01/1999,-1.74,"595,537",148.0415,-34.5693,"6,174,223"
GW400550,1/09/1998,-2.21,"595,537",148.0415,-34.5693,"6,174,223"
GW400551,1/02/1999,2.25,"595,384",148.0398,-34.5696,"6,174,190"
GW400551,1/08/1998,0.83,"595,384",148.0398,-34.5696,"6,174,190"
GW400551,1/12/1998,1.64,"595,384",148.0398,-34.5696,"6,174,190"
GW400551,1/11/1998,1.56,"595,384",148.0398,-34.5696,"6,174,190"
GW400551,1/10/1998,1.45,"595,384",148.0398,-34.5696,"6,174,190"
GW400551,1/09/1998,1.43,"595,384",148.0398,-34.5696,"6,174,190"
GW400551,1/06/1998,1.1,"595,384",148.0398,-34.5696,"6,174,190"
GW400551,1/04/1998,2.19,"595,384",148.0398,-34.5696,"6,174,190"
GW400551,10/10/2002,1.7,"595,384",148.0398,-34.5696,"6,174,190"
GW400551,1/01/1999,2,"595,384",148.0398,-34.5696,"6,174,190"
GW400551,1/07/1998,0.61,"595,384",148.0398,-34.5696,"6,174,190"
GW400551,1/05/1998,2.2,"595,384",148.0398,-34.5696,"6,174,190"
GW400565,13/09/1998,0.23,"587,147",147.9517,-34.7118,"6,158,506"
GW400565,9/04/1998,1.33,"587,147",147.9517,-34.7118,"6,158,506"
GW400565,9/05/1998,1,"587,147",147.9517,-34.7118,"6,158,506"
GW400565,9/05/1999,0.77,"587,147",147.9517,-34.7118,"6,158,506"
GW400565,10/01/1999,0.7,"587,147",147.9517,-34.7118,"6,158,506"
GW400565,10/06/1999,0.45,"587,147",147.9517,-34.7118,"6,158,506"
GW400565,12/08/1999,0.35,"587,147",147.9517,-34.7118,"6,158,506"
GW400565,12/12/1999,0.77,"587,147",147.9517,-34.7118,"6,158,506"
GW400565,8/10/1999,0.49,"587,147",147.9517,-34.7118,"6,158,506"
GW400565,11/10/1998,0.29,"587,147",147.9517,-34.7118,"6,158,506"
GW400565,2/08/1998,0.49,"587,147",147.9517,-34.7118,"6,158,506"
GW400565,7/11/1998,0.6,"587,147",147.9517,-34.7118,"6,158,506"
GW400565,7/09/1999,0.26,"587,147",147.9517,-34.7118,"6,158,506"
GW400565,5/12/1998,0.8,"587,147",147.9517,-34.7118,"6,158,506"
GW400565,5/07/1998,0.7,"587,147",147.9517,-34.7118,"6,158,506"
GW400565,5/04/1999,0.41,"587,147",147.9517,-34.7118,"6,158,506"
GW400565,5/02/1999,0.83,"587,147",147.9517,-34.7118,"6,158,506"
GW400565,4/07/1999,0.45,"587,147",147.9517,-34.7118,"6,158,506"
GW400565,4/06/1998,1.13,"587,147",147.9517,-34.7118,"6,158,506"
GW400565,7/11/1999,0.6,"587,147",147.9517,-34.7118,"6,158,506"
GW400565,4/03/1999,0.9,"587,147",147.9517,-34.7118,"6,158,506"
GW400566,8/05/1999,1.58,"587,084",147.951,-34.7147,"6,158,183"
GW400566,13/09/1998,0.76,"587,084",147.951,-34.7147,"6,158,183"
GW400566,9/04/1998,2.25,"587,084",147.951,-34.7147,"6,158,183"
GW400566,9/05/1998,2.38,"587,084",147.951,-34.7147,"6,158,183"
GW400566,10/01/1999,1.52,"587,084",147.951,-34.7147,"6,158,183"
GW400566,10/06/1999,0.78,"587,084",147.951,-34.7147,"6,158,183"
GW400566,11/10/1998,0.84,"587,084",147.951,-34.7147,"6,158,183"
GW400566,12/08/1999,0.8,"587,084",147.951,-34.7147,"6,158,183"
GW400566,7/11/1999,1.41,"587,084",147.951,-34.7147,"6,158,183"
GW400566,12/12/1999,1.72,"587,084",147.951,-34.7147,"6,158,183"
GW400566,2/08/1998,0.9,"587,084",147.951,-34.7147,"6,158,183"
GW400566,8/10/1999,0.97,"587,084",147.951,-34.7147,"6,158,183"
GW400566,4/03/1999,1.6,"587,084",147.951,-34.7147,"6,158,183"
GW400566,4/06/1998,2.38,"587,084",147.951,-34.7147,"6,158,183"
GW400566,4/07/1999,0.82,"587,084",147.951,-34.7147,"6,158,183"
GW400566,5/04/1999,0.85,"587,084",147.951,-34.7147,"6,158,183"
GW400566,5/07/1998,1.17,"587,084",147.951,-34.7147,"6,158,183"
GW400566,5/12/1998,1.47,"587,084",147.951,-34.7147,"6,158,183"
GW400566,7/09/1999,0.84,"587,084",147.951,-34.7147,"6,158,183"
GW400566,5/02/1999,1.54,"587,084",147.951,-34.7147,"6,158,183"
GW400566,7/11/1998,1.34,"587,084",147.951,-34.7147,"6,158,183"
GW400567,12/12/1999,1.33,"587,084",147.951,-34.7147,"6,158,182"
GW400567,9/04/1998,2.15,"587,084",147.951,-34.7147,"6,158,182"
GW400567,9/05/1998,2.27,"587,084",147.951,-34.7147,"6,158,182"
GW400567,9/05/1999,1.36,"587,084",147.951,-34.7147,"6,158,182"
GW400567,10/01/1999,1.13,"587,084",147.951,-34.7147,"6,158,182"
GW400567,10/06/1999,1.03,"587,084",147.951,-34.7147,"6,158,182"
GW400567,12/08/1999,0.74,"587,084",147.951,-34.7147,"6,158,182"
GW400567,7/11/1999,1.06,"587,084",147.951,-34.7147,"6,158,182"
GW400567,7/11/1998,0.96,"587,084",147.951,-34.7147,"6,158,182"
GW400567,11/10/1998,0.59,"587,084",147.951,-34.7147,"6,158,182"
GW400567,4/03/1999,1.27,"587,084",147.951,-34.7147,"6,158,182"
GW400567,8/10/1999,0.79,"587,084",147.951,-34.7147,"6,158,182"
GW400567,2/08/1998,1.22,"587,084",147.951,-34.7147,"6,158,182"
GW400567,13/09/1998,0.74,"587,084",147.951,-34.7147,"6,158,182"
GW400567,4/06/1998,2.35,"587,084",147.951,-34.7147,"6,158,182"
GW400567,4/07/1999,0.76,"587,084",147.951,-34.7147,"6,158,182"
GW400567,5/02/1999,1.2,"587,084",147.951,-34.7147,"6,158,182"
GW400567,5/04/1999,1,"587,084",147.951,-34.7147,"6,158,182"
GW400567,5/07/1998,1.6,"587,084",147.951,-34.7147,"6,158,182"
GW400567,5/12/1998,1.03,"587,084",147.951,-34.7147,"6,158,182"
GW400567,7/09/1999,0.7,"587,084",147.951,-34.7147,"6,158,182"
GW400568,8/10/1999,0.96,"586,907",147.9491,-34.7176,"6,157,866"
GW400568,12/12/1999,1.79,"586,907",147.9491,-34.7176,"6,157,866"
GW400568,12/08/1999,0.88,"586,907",147.9491,-34.7176,"6,157,866"
GW400568,11/10/1998,0.88,"586,907",147.9491,-34.7176,"6,157,866"
GW400568,10/06/1999,0.83,"586,907",147.9491,-34.7176,"6,157,866"
GW400568,10/01/1999,1.18,"586,907",147.9491,-34.7176,"6,157,866"
GW400568,9/05/1999,1.3,"586,907",147.9491,-34.7176,"6,157,866"
GW400568,9/05/1998,2.32,"586,907",147.9491,-34.7176,"6,157,866"
GW400568,9/04/1998,2.38,"586,907",147.9491,-34.7176,"6,157,866"
GW400568,13/09/1998,0.81,"586,907",147.9491,-34.7176,"6,157,866"
GW400568,4/07/1999,0.89,"586,907",147.9491,-34.7176,"6,157,866"
GW400568,4/03/1999,1.31,"586,907",147.9491,-34.7176,"6,157,866"
GW400568,7/11/1999,1.19,"586,907",147.9491,-34.7176,"6,157,866"
GW400568,4/06/1998,2.33,"586,907",147.9491,-34.7176,"6,157,866"
GW400568,2/08/1998,0.87,"586,907",147.9491,-34.7176,"6,157,866"
GW400568,5/02/1999,1.2,"586,907",147.9491,-34.7176,"6,157,866"
GW400568,5/04/1999,0.78,"586,907",147.9491,-34.7176,"6,157,866"
GW400568,5/07/1998,1.03,"586,907",147.9491,-34.7176,"6,157,866"
GW400568,5/12/1998,0.84,"586,907",147.9491,-34.7176,"6,157,866"
GW400568,7/09/1999,0.88,"586,907",147.9491,-34.7176,"6,157,866"
GW400568,7/11/1998,0.93,"586,907",147.9491,-34.7176,"6,157,866"
GW402455,20/10/2004,11.05,"599,493",148.0895,-34.9379,"6,133,299"
GW402455,24/10/2006,12.4,"599,493",148.0895,-34.9379,"6,133,299"
GW402455,20/04/2004,10.85,"599,493",148.0895,-34.9379,"6,133,299"
GW402455,12/04/2005,11.8,"599,493",148.0895,-34.9379,"6,133,299"
GW402455,11/04/2006,11.96,"599,493",148.0895,-34.9379,"6,133,299"
GW402455,18/10/2005,10.75,"599,493",148.0895,-34.9379,"6,133,299"
