cells,Latitude,Longitude,Date.x,Rainfall,MDate,FID,Work_No,Date.y,Standing_W,Easting,Northing,Elevation..m.,Slope..degree.,Wetness.index,MRVBF,Lithology,Drilled.Depth,Salinity
42,-34.7009,148.0887,1990-03-16,4,1990-03-01,160,GW020081,1990-03-09,2.8,599709,6159581,325,0.327336,9.6672802,4,Qa,0,NA
42,-34.7009,148.0887,1979-04-16,107.39999999999964,1979-04-01,161,GW020081,1979-04-04,6.41,599709,6159581,325,0.327336,9.6672802,4,Qa,0,NA
42,-34.7009,148.0887,1989-05-16,92.19999999999982,1989-05-01,162,GW020081,1989-05-04,1.38,599709,6159581,325,0.327336,9.6672802,4,Qa,0,NA
42,-34.7009,148.0887,1979-01-16,15.299999999999727,1979-01-01,163,GW020081,1979-01-04,6.23,599709,6159581,325,0.327336,9.6672802,4,Qa,0,NA
42,-34.7009,148.0887,1979-12-16,0,1979-12-01,164,GW020081,1979-12-03,6.54,599709,6159581,325,0.327336,9.6672802,4,Qa,0,NA
42,-34.7009,148.0887,1990-08-16,86.29999999999973,1990-08-01,165,GW020081,1990-08-03,1.42,599709,6159581,325,0.327336,9.6672802,4,Qa,0,NA
42,-34.7009,148.0887,1975-01-16,36.399999999999636,1975-01-01,166,GW020081,1975-01-03,8.17,599709,6159581,325,0.327336,9.6672802,4,Qa,0,NA
42,-34.7009,148.0887,1980-12-16,97.69999999999982,1980-12-01,167,GW020081,1980-12-02,6.72,599709,6159581,325,0.327336,9.6672802,4,Qa,0,NA
42,-34.7009,148.0887,1985-08-16,139,1985-08-01,168,GW020081,1985-08-02,3.58,599709,6159581,325,0.327336,9.6672802,4,Qa,0,NA
42,-34.7009,148.0887,1981-12-16,28.59999999999991,1981-12-01,169,GW020081,1981-12-01,6.07,599709,6159581,325,0.327336,9.6672802,4,Qa,0,NA
42,-34.7009,148.0887,1978-12-16,75.29999999999973,1978-12-01,170,GW020081,1978-12-01,0,599709,6159581,325,0.327336,9.6672802,4,Qa,0,NA
42,-34.7009,148.0887,1982-11-16,0.1999999999998181,1982-11-01,171,GW020081,1982-11-01,6.28,599709,6159581,325,0.327336,9.6672802,4,Qa,0,NA
42,-34.7009,148.0887,1982-09-16,48.29999999999973,1982-09-01,172,GW020081,1982-09-01,6.21,599709,6159581,325,0.327336,9.6672802,4,Qa,0,NA
42,-34.7009,148.0887,1979-06-16,10.299999999999727,1979-06-01,173,GW020081,1979-06-01,6.39,599709,6159581,325,0.327336,9.6672802,4,Qa,0,NA
42,-34.7009,148.0887,1985-10-16,56.09999999999991,1985-10-01,174,GW020081,1985-10-04,3.41,599709,6159581,325,0.327336,9.6672802,4,Qa,0,NA
42,-34.7009,148.0887,1975-02-15,45.09999999999991,1975-02-01,175,GW020081,1975-02-13,7.7,599709,6159581,325,0.327336,9.6672802,4,Qa,0,NA
42,-34.7009,148.0887,1977-02-15,94.29999999999973,1977-02-01,176,GW020081,1977-02-04,6.4,599709,6159581,325,0.327336,9.6672802,4,Qa,0,NA
42,-34.7009,148.0887,1975-04-16,21.5,1975-04-01,177,GW020081,1975-04-09,7.66,599709,6159581,325,0.327336,9.6672802,4,Qa,0,NA
42,-34.7009,148.0887,1978-03-16,38.59999999999991,1978-03-01,178,GW020081,1978-03-14,6.7,599709,6159581,325,0.327336,9.6672802,4,Qa,0,NA
42,-34.7009,148.0887,1981-10-16,55.5,1981-10-01,179,GW020081,1981-10-13,6.19,599709,6159581,325,0.327336,9.6672802,4,Qa,0,NA
42,-34.7009,148.0887,1988-09-16,71.69999999999982,1988-09-01,180,GW020081,1988-09-13,2.92,599709,6159581,325,0.327336,9.6672802,4,Qa,0,NA
42,-34.7009,148.0887,1987-08-16,52.09999999999991,1987-08-01,181,GW020081,1987-08-13,2.1,599709,6159581,325,0.327336,9.6672802,4,Qa,0,NA
42,-34.7009,148.0887,1981-08-16,57.19999999999982,1981-08-01,182,GW020081,1981-08-13,6.55,599709,6159581,325,0.327336,9.6672802,4,Qa,0,NA
42,-34.7009,148.0887,1978-04-16,28.199999999999818,1978-04-01,183,GW020081,1978-04-13,6.73,599709,6159581,325,0.327336,9.6672802,4,Qa,0,NA
42,-34.7009,148.0887,1980-04-16,23.59999999999991,1980-04-01,184,GW020081,1980-04-14,6.75,599709,6159581,325,0.327336,9.6672802,4,Qa,0,NA
42,-34.7009,148.0887,1981-01-16,55.19999999999982,1981-01-01,185,GW020081,1981-01-13,6.75,599709,6159581,325,0.327336,9.6672802,4,Qa,0,NA
42,-34.7009,148.0887,1978-07-16,76.5,1978-07-01,186,GW020081,1978-07-12,0,599709,6159581,325,0.327336,9.6672802,4,Qa,0,NA
42,-34.7009,148.0887,1983-04-16,95,1983-04-01,187,GW020081,1983-04-12,6.56,599709,6159581,325,0.327336,9.6672802,4,Qa,0,NA
42,-34.7009,148.0887,1974-12-16,5.199999999999818,1974-12-01,188,GW020081,1974-12-09,7.9,599709,6159581,325,0.327336,9.6672802,4,Qa,0,NA
42,-34.7009,148.0887,1985-05-16,70.89999999999964,1985-05-01,189,GW020081,1985-05-09,0,599709,6159581,325,0.327336,9.6672802,4,Qa,0,NA
42,-34.7009,148.0887,1974-05-16,62.399999999999636,1974-05-01,190,GW020081,1974-05-13,9.9,599709,6159581,325,0.327336,9.6672802,4,Qa,0,NA
42,-34.7009,148.0887,1975-06-16,13.099999999999909,1975-06-01,191,GW020081,1975-06-09,7.5,599709,6159581,325,0.327336,9.6672802,4,Qa,0,NA
42,-34.7009,148.0887,1979-05-16,56.59999999999991,1979-05-01,192,GW020081,1979-05-01,6.38,599709,6159581,325,0.327336,9.6672802,4,Qa,0,NA
42,-34.7009,148.0887,1978-08-16,32.19999999999982,1978-08-01,193,GW020081,1978-08-10,6.63,599709,6159581,325,0.327336,9.6672802,4,Qa,0,NA
42,-34.7009,148.0887,1989-10-16,43.399999999999636,1989-10-01,194,GW020081,1989-10-10,1.67,599709,6159581,325,0.327336,9.6672802,4,Qa,0,NA
42,-34.7009,148.0887,1974-07-16,99.59999999999991,1974-07-01,195,GW020081,1974-07-11,9.2,599709,6159581,325,0.327336,9.6672802,4,Qa,0,NA
42,-34.7009,148.0887,1980-11-16,13,1980-11-01,196,GW020081,1980-11-11,6.68,599709,6159581,325,0.327336,9.6672802,4,Qa,0,NA
42,-34.7009,148.0887,1989-12-16,17.399999999999636,1989-12-01,197,GW020081,1989-12-11,2.27,599709,6159581,325,0.327336,9.6672802,4,Qa,0,NA
42,-34.7009,148.0887,1981-06-16,123.79999999999973,1981-06-01,198,GW020081,1981-06-17,6.84,599709,6159581,325,0.327336,9.6672802,4,Qa,0,NA
42,-34.7009,148.0887,1974-03-16,10.099999999999909,1974-03-01,199,GW020081,1974-03-12,10.2,599709,6159581,325,0.327336,9.6672802,4,Qa,0,NA
42,-34.7009,148.0887,1983-08-16,103.89999999999964,1983-08-01,200,GW020081,1983-08-11,6.13,599709,6159581,325,0.327336,9.6672802,4,Qa,0,NA
42,-34.7029,148.0815,1985-02-15,1,1985-02-01,201,GW020352,1985-02-19,0,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1981-09-16,28.5,1981-09-01,202,GW020352,1981-09-15,4.65,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1983-10-16,79.5,1983-10-01,203,GW020352,1983-10-18,0,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1983-02-15,43,1983-02-01,204,GW020352,1983-02-18,6.15,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1979-09-16,53,1979-09-01,205,GW020352,1979-09-17,5.62,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1981-06-16,123.79999999999973,1981-06-01,206,GW020352,1981-06-17,6.6,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1980-01-16,48.399999999999636,1980-01-01,207,GW020352,1980-01-17,5.92,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1979-10-16,31.299999999999727,1979-10-01,208,GW020352,1979-10-16,5.7,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1981-02-15,76.19999999999982,1981-02-01,209,GW020352,1981-02-19,6.38,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1975-10-16,121,1975-10-01,210,GW020352,1975-10-16,4.5,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1975-09-16,90.39999999999964,1975-09-01,211,GW020352,1975-09-16,4.4,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1979-07-16,19.09999999999991,1979-07-01,212,GW020352,1979-07-16,5.64,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1982-12-16,20.59999999999991,1982-12-01,213,GW020352,1982-12-14,6.05,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1978-02-15,0.09999999999990905,1978-02-01,214,GW020352,1978-02-16,5.89,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1974-02-15,67.69999999999982,1974-02-01,215,GW020352,1974-02-15,8.9,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1999-01-16,95.69999999999982,1999-01-01,216,GW020352,1999-01-15,0,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1982-03-16,107.69999999999982,1982-03-01,217,GW020352,1982-03-19,5.51,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1981-03-16,13.899999999999636,1981-03-01,218,GW020352,1981-03-26,6.41,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1979-02-15,4.299999999999727,1979-02-01,219,GW020352,1979-02-16,5.19,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1984-04-16,109.19999999999982,1984-04-01,220,GW020352,1984-04-24,0,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1981-10-16,55.5,1981-10-01,221,GW020352,1981-10-13,4.53,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1978-09-16,141.0999999999999,1978-09-01,222,GW020352,1978-09-14,5.54,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1980-08-16,46.399999999999636,1980-08-01,223,GW020352,1980-08-29,6.3,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1982-06-16,26.59999999999991,1982-06-01,224,GW020352,1982-06-29,5.49,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1984-05-16,17.299999999999727,1984-05-01,225,GW020352,1984-05-29,0,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1982-01-16,12.399999999999636,1982-01-01,226,GW020352,1982-01-29,5.3,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1982-09-16,48.29999999999973,1982-09-01,227,GW020352,1982-09-28,6.66,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1981-05-16,59.29999999999973,1981-05-01,228,GW020352,1981-05-27,6.5,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1982-05-16,3,1982-05-01,229,GW020352,1982-05-25,5.59,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1980-02-15,27.5,1980-02-01,230,GW020352,1980-02-26,6.05,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1980-05-16,96.59999999999991,1980-05-01,231,GW020352,1980-05-19,6.16,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1987-03-16,48.69999999999982,1987-03-01,232,GW020352,1987-03-24,0,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1982-07-16,2.399999999999636,1982-07-01,233,GW020352,1982-07-23,5.48,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1980-09-16,37.19999999999982,1980-09-01,234,GW020352,1980-09-22,6.28,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1977-12-16,1.2999999999997272,1977-12-01,235,GW020352,1977-12-21,5.6,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1975-05-16,23.399999999999636,1975-05-01,236,GW020352,1975-05-21,4.55,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1982-04-16,14.199999999999818,1982-04-01,237,GW020352,1982-04-20,5.34,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1978-06-16,61.5,1978-06-01,238,GW020352,1978-06-19,0,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1983-05-16,130.79999999999973,1983-05-01,239,GW020352,1983-05-19,5.7,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1974-06-16,23,1974-06-01,240,GW020352,1974-06-26,7.7,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1981-12-16,28.59999999999991,1981-12-01,241,GW020352,1981-12-01,4.78,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1976-01-16,112,1976-01-01,242,GW020352,1976-01-07,4.46,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1979-11-16,23.899999999999636,1979-11-01,243,GW020352,1979-11-06,5.76,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1978-10-16,44.29999999999973,1978-10-01,244,GW020352,1978-10-05,5.03,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1985-10-16,56.09999999999991,1985-10-01,245,GW020352,1985-10-04,0,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1979-04-16,107.39999999999964,1979-04-01,246,GW020352,1979-04-04,5.39,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1977-02-15,94.29999999999973,1977-02-01,247,GW020352,1977-02-04,4.6,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1979-01-16,15.299999999999727,1979-01-01,248,GW020352,1979-01-04,5.1,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1980-07-16,69.39999999999964,1980-07-01,249,GW020352,1980-07-08,6.17,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1980-12-16,97.69999999999982,1980-12-01,250,GW020352,1980-12-02,6.2,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1979-08-16,48.69999999999982,1979-08-01,251,GW020352,1979-08-06,5.6,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1978-12-16,75.29999999999973,1978-12-01,252,GW020352,1978-12-01,0,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1982-11-16,0.1999999999998181,1982-11-01,253,GW020352,1982-11-01,5.72,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1982-09-16,48.29999999999973,1982-09-01,254,GW020352,1982-09-01,6.65,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1979-06-16,10.299999999999727,1979-06-01,255,GW020352,1979-06-01,5.55,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1979-05-16,56.59999999999991,1979-05-01,256,GW020352,1979-05-01,5.46,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1975-08-16,69.09999999999991,1975-08-01,257,GW020352,1975-08-14,4.68,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1980-04-16,23.59999999999991,1980-04-01,258,GW020352,1980-04-14,6.1,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1979-12-16,0,1979-12-01,259,GW020352,1979-12-03,0,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1978-07-16,76.5,1978-07-01,260,GW020352,1978-07-12,0,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1978-03-16,38.59999999999991,1978-03-01,261,GW020352,1978-03-14,6.07,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1981-08-16,57.19999999999982,1981-08-01,262,GW020352,1981-08-13,5.44,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1974-05-16,62.399999999999636,1974-05-01,263,GW020352,1974-05-13,8.2,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1978-04-16,28.199999999999818,1978-04-01,264,GW020352,1978-04-13,6.15,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1978-05-16,101.19999999999982,1978-05-01,265,GW020352,1978-05-05,0,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1981-01-16,55.19999999999982,1981-01-01,266,GW020352,1981-01-13,6.25,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1974-08-16,72.79999999999973,1974-08-01,267,GW020352,1974-08-08,6.95,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1983-04-16,95,1983-04-01,268,GW020352,1983-04-12,0,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1974-03-16,10.099999999999909,1974-03-01,269,GW020352,1974-03-12,8.88,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1980-11-16,13,1980-11-01,270,GW020352,1980-11-11,6.39,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1974-07-16,99.59999999999991,1974-07-01,271,GW020352,1974-07-11,7.65,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1978-08-16,32.19999999999982,1978-08-01,272,GW020352,1978-08-10,6.15,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1975-06-16,13.099999999999909,1975-06-01,273,GW020352,1975-06-09,4.7,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1985-05-16,70.89999999999964,1985-05-01,274,GW020352,1985-05-09,0,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1975-04-16,21.5,1975-04-01,275,GW020352,1975-04-09,4.55,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1983-08-16,103.89999999999964,1983-08-01,276,GW020352,1983-08-11,5.21,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1975-02-15,45.09999999999991,1975-02-01,277,GW020352,1975-02-13,4.35,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1984-01-16,277.7999999999997,1984-01-01,278,GW020352,1984-01-09,0,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
42,-34.7029,148.0815,1978-11-16,59.29999999999973,1978-11-01,279,GW020352,1978-11-08,0,599045,6159372,321,0.654672,8.2234802,3,Qa,0,NA
51,-34.7665,148.0909,1999-01-16,94.39999999999964,1999-01-01,280,GW020775,1999-01-15,8.03,599834,6152308,285,0.990438,6.7207298,3,Qa,18.3,NA
51,-34.7665,148.0909,1987-11-16,21.799999999999727,1987-11-01,281,GW020775,1987-11-01,10.1,599834,6152308,285,0.990438,6.7207298,3,Qa,18.3,NA
22,-34.6123,147.9768,1987-11-16,25.59999999999991,1987-11-01,282,GW021206,1987-11-01,9.85,589552,6169512,404,0.555647,8.4369202,2,Sfvy,41.6,NA
22,-34.6123,147.9768,1999-01-16,98.79999999999973,1999-01-01,283,GW021206,1999-01-15,10.69,589552,6169512,404,0.555647,8.4369202,2,Sfvy,41.6,NA
22,-34.6123,147.9768,1996-10-16,59.19999999999982,1996-10-01,284,GW021206,1996-10-15,9.1,589552,6169512,404,0.555647,8.4369202,2,Sfvy,41.6,NA
33,-34.6476,148.1184,1998-04-16,68.59999999999991,1998-04-01,285,GW022280,1998-04-19,3.02,602497,6165465,393,2.9962399,6.1106601,3,Cj,0,NA
33,-34.6476,148.1184,1992-05-16,26.299999999999727,1992-05-01,286,GW022280,1992-05-19,1.5,602497,6165465,393,2.9962399,6.1106601,3,Cj,0,NA
33,-34.6476,148.1184,1997-05-16,41.399999999999636,1997-05-01,287,GW022280,1997-05-19,2.16,602497,6165465,393,2.9962399,6.1106601,3,Cj,0,NA
33,-34.6476,148.1184,1992-06-16,42.69999999999982,1992-06-01,288,GW022280,1992-06-19,1.3,602497,6165465,393,2.9962399,6.1106601,3,Cj,0,NA
33,-34.6476,148.1184,1992-08-16,89.79999999999973,1992-08-01,289,GW022280,1992-08-19,0.84,602497,6165465,393,2.9962399,6.1106601,3,Cj,0,NA
33,-34.6476,148.1184,1968-09-16,18.199999999999818,1968-09-01,290,GW022280,1968-09-19,10.37,602497,6165465,393,2.9962399,6.1106601,3,Cj,0,NA
33,-34.6476,148.1184,1997-11-16,25.59999999999991,1997-11-01,291,GW022280,1997-11-19,2.01,602497,6165465,393,2.9962399,6.1106601,3,Cj,0,NA
33,-34.6476,148.1184,1996-04-16,16.399999999999636,1996-04-01,292,GW022280,1996-04-20,1.98,602497,6165465,393,2.9962399,6.1106601,3,Cj,0,NA
33,-34.6476,148.1184,1993-06-16,25.5,1993-06-01,293,GW022280,1993-06-20,1.52,602497,6165465,393,2.9962399,6.1106601,3,Cj,0,NA
33,-34.6476,148.1184,1968-02-15,0,1968-02-01,294,GW022280,1968-02-19,10.88,602497,6165465,393,2.9962399,6.1106601,3,Cj,0,NA
33,-34.6476,148.1184,1997-04-16,0,1997-04-01,295,GW022280,1997-04-22,2.21,602497,6165465,393,2.9962399,6.1106601,3,Cj,0,NA
33,-34.6476,148.1184,1998-03-16,0.1999999999998181,1998-03-01,296,GW022280,1998-03-16,2.87,602497,6165465,393,2.9962399,6.1106601,3,Cj,0,NA
33,-34.6476,148.1184,1992-04-16,49,1992-04-01,297,GW022280,1992-04-22,1.63,602497,6165465,393,2.9962399,6.1106601,3,Cj,0,NA
33,-34.6476,148.1184,1998-03-16,0.1999999999998181,1998-03-01,298,GW022280,1998-03-24,2.92,602497,6165465,393,2.9962399,6.1106601,3,Cj,0,NA
33,-34.6476,148.1184,1997-09-16,94.79999999999973,1997-09-01,299,GW022280,1997-09-14,1.63,602497,6165465,393,2.9962399,6.1106601,3,Cj,0,NA
33,-34.6476,148.1184,1971-01-16,49.899999999999636,1971-01-01,300,GW022280,1971-01-15,10.06,602497,6165465,393,2.9962399,6.1106601,3,Cj,0,NA
33,-34.6476,148.1184,1999-01-16,98,1999-01-01,301,GW022280,1999-01-15,1.6,602497,6165465,393,2.9962399,6.1106601,3,Cj,0,NA
33,-34.6476,148.1184,1998-06-16,120.59999999999991,1998-06-01,302,GW022280,1998-06-15,3.07,602497,6165465,393,2.9962399,6.1106601,3,Cj,0,NA
33,-34.6476,148.1184,1992-07-16,52.09999999999991,1992-07-01,303,GW022280,1992-07-15,1.45,602497,6165465,393,2.9962399,6.1106601,3,Cj,0,NA
33,-34.6476,148.1184,1997-08-16,48.59999999999991,1997-08-01,304,GW022280,1997-08-16,1.8,602497,6165465,393,2.9962399,6.1106601,3,Cj,0,NA
33,-34.6476,148.1184,1997-02-15,0.29999999999972715,1997-02-01,305,GW022280,1997-02-16,1.85,602497,6165465,393,2.9962399,6.1106601,3,Cj,0,NA
33,-34.6476,148.1184,1995-05-16,135.19999999999982,1995-05-01,306,GW022280,1995-05-18,2.46,602497,6165465,393,2.9962399,6.1106601,3,Cj,0,NA
33,-34.6476,148.1184,1997-06-16,42.399999999999636,1997-06-01,307,GW022280,1997-06-16,2.13,602497,6165465,393,2.9962399,6.1106601,3,Cj,0,NA
33,-34.6476,148.1184,1997-07-16,13.299999999999727,1997-07-01,308,GW022280,1997-07-22,2.03,602497,6165465,393,2.9962399,6.1106601,3,Cj,0,NA
33,-34.6476,148.1184,1996-11-16,45.899999999999636,1996-11-01,309,GW022280,1996-11-16,0.94,602497,6165465,393,2.9962399,6.1106601,3,Cj,0,NA
33,-34.6476,148.1184,1993-12-16,81.29999999999973,1993-12-01,310,GW022280,1993-12-16,0.79,602497,6165465,393,2.9962399,6.1106601,3,Cj,0,NA
33,-34.6476,148.1184,1994-03-16,29.699999999999818,1994-03-01,311,GW022280,1994-03-17,1.4,602497,6165465,393,2.9962399,6.1106601,3,Cj,0,NA
33,-34.6476,148.1184,1994-06-16,43.09999999999991,1994-06-01,312,GW022280,1994-06-17,1.37,602497,6165465,393,2.9962399,6.1106601,3,Cj,0,NA
33,-34.6476,148.1184,1998-01-16,34.5,1998-01-01,313,GW022280,1998-01-16,2.51,602497,6165465,393,2.9962399,6.1106601,3,Cj,0,NA
33,-34.6476,148.1184,1998-11-16,57.29999999999973,1998-11-01,314,GW022280,1998-11-26,1.24,602497,6165465,393,2.9962399,6.1106601,3,Cj,0,NA
33,-34.6476,148.1184,1996-09-16,84.39999999999964,1996-09-01,315,GW022280,1996-09-14,0.53,602497,6165465,393,2.9962399,6.1106601,3,Cj,0,NA
33,-34.6476,148.1184,1996-12-16,85,1996-12-01,316,GW022280,1996-12-17,1.22,602497,6165465,393,2.9962399,6.1106601,3,Cj,0,NA
33,-34.6476,148.1184,1998-03-16,0.1999999999998181,1998-03-01,317,GW022280,1998-03-31,2.95,602497,6165465,393,2.9962399,6.1106601,3,Cj,0,NA
33,-34.6476,148.1184,1995-01-16,148.89999999999964,1995-01-01,318,GW022280,1995-01-30,2.11,602497,6165465,393,2.9962399,6.1106601,3,Cj,0,NA
33,-34.6476,148.1184,1996-12-16,85,1996-12-01,319,GW022280,1996-12-29,1.24,602497,6165465,393,2.9962399,6.1106601,3,Cj,0,NA
33,-34.6476,148.1184,1994-10-16,44.09999999999991,1994-10-01,320,GW022280,1994-10-29,1.5,602497,6165465,393,2.9962399,6.1106601,3,Cj,0,NA
33,-34.6476,148.1184,1998-12-16,13.799999999999727,1998-12-01,321,GW022280,1998-12-28,1.68,602497,6165465,393,2.9962399,6.1106601,3,Cj,0,NA
33,-34.6476,148.1184,1994-12-16,29.799999999999727,1994-12-01,322,GW022280,1994-12-28,2.13,602497,6165465,393,2.9962399,6.1106601,3,Cj,0,NA
33,-34.6476,148.1184,1994-05-16,7.199999999999818,1994-05-01,323,GW022280,1994-05-28,1.47,602497,6165465,393,2.9962399,6.1106601,3,Cj,0,NA
33,-34.6476,148.1184,1996-04-16,16.399999999999636,1996-04-01,324,GW022280,1996-04-28,2.03,602497,6165465,393,2.9962399,6.1106601,3,Cj,0,NA
33,-34.6476,148.1184,1997-02-15,0.29999999999972715,1997-02-01,325,GW022280,1997-02-28,1.93,602497,6165465,393,2.9962399,6.1106601,3,Cj,0,NA
33,-34.6476,148.1184,1997-01-16,19.5,1997-01-01,326,GW022280,1997-01-28,1.63,602497,6165465,393,2.9962399,6.1106601,3,Cj,0,NA
